codigoStr;longitude;nome;latitude
3869117960025100001;-38.69611111;ABROLHOS (A) - BA;-17.96416667
4013102880016000001;-40.13333333;ACARAU (C) - CE;-2.88333333
4008103120076100001;-40.08694444;ACARAÚ (A) - CE;-3.12083333
5221114010432100001;-52.21222222;ÁGUA BOA (A) - MT;-14.01611111
3790109280605000001;-37.9;AGUA BRANCA (C) - AL;-9.28333333
4762115591200100001;-47.62583333;AGUAS EMENDADAS (A) - GO;-15.59638889
4143115680740100001;-41.44;ÁGUAS VERMELHAS (A) - MG;-15.69
4106119470083100001;-41.06;AIMORES (A) - MG;-19.48
4106119480082000001;-41.06666667;AIMORES (C) - MG;-19.48333333
3854112280130000001;-38.55;ALAGOINHAS (C) - BA;-12.28333333
4148120750138100001;-41.48888889;ALEGRE (A) - ES;-20.75055556
5552129710121100001;-55.52611111;ALEGRETE (A) - RS;-29.71166667
4074120630035100001;-40.74138889;ALFREDO CHAVES (A) - ES;-20.63638889
4068116280208100001;-40.68305556;ALMENARA (A) - MG;-16.28305556
5610109840289100001;-56.1;ALTA FLORESTA (A) - MT;-9.84944444
5221103210074000001;-52.21666666;ALTAMIRA (C) - PA;-3.21666666
4326122950347000001;-43.26666666;ALTO DA BOA VISTA (C) - RJ;-22.95
4752114131260100001;-47.52305556;ALTO PARAISO DE GOIAS (A) - GO;-14.13305556
4593109100285000001;-45.93333333;ALTO PARNAIBA (C) - MA;-9.1
4593109100281100001;-45.93194444;ALTO PARNAÍBA (A) - MA;-9.10805556
5328117810875100001;-53.2875;ALTO TAQUARI (A) - MT;-17.81555556
4386108440270100001;-43.86472222;ALVORADA DO GURGUÉIA (A) - PI;-8.44305556
5532123000431100001;-55.32944444;AMAMBAI (A) - MS;-23.0025
3961113000407100001;-39.61694444;AMARGOSA (A) - BA;-13.00944444
4431123010003000001;-44.31666666;ANGRA DOS REIS (C) - RJ;-23.01666666
5739109560220100001;-57.39361111;APIACAS (A) - MT;-9.56388889
3779105660150100001;-37.79653333;APODI (A) - RN;-5.66951111
3781105610150000001;-37.81666666;APODI (C) - RN;-5.61666666
5988107200168100001;-59.88888889;APUI (A) - AM;-7.20527778
5578120470155100001;-55.78388889;AQUIDAUANA (A) - MS;-20.47555556
3704110940004000001;-37.05;ARACAJU (C) - SE;-10.95
3704110950004100001;-37.05;ARACAJÚ (A) - SE;-10.95027778
4204116830289000001;-42.05;ARACUAI (C) - MG;-16.83333333
5223115890345000001;-52.23333333;ARAGARCAS (C) - GO;-15.9
5224115900347100001;-52.24388889;ARAGARÇAS (A) - GO;-15.90583333
4820107190228000001;-48.2;ARAGUAINA (C) - TO;-7.2
4820107100226100001;-48.20111111;ARAGUAÍNA (A) - TO;-7.10416667
4811105640117100001;-48.11166667;ARAGUATINS (A) - TO;-5.64361111
3661109800241100001;-36.61888889;ARAPIRACA (A) - AL;-9.80416667
4949128950012100001;-49.49135556;ARARANGUA (A) - SC;-28.95589722
4693119601023000001;-46.93333333;ARAXA (C) - MG;-19.6
4693119601020100001;-46.93333333;ARAXÁ (A) - MG;-19.6
3708108410680000001;-37.08333333;ARCOVERDE (C) - PE;-8.41666666
3704108430680100001;-37.05;ARCO VERDE (A) - PE;-8.43333333
3568106960574000001;-35.68333333;AREIA (C) - PB;-6.96666667
3568106960574100001;-35.68333333;AREIA (A) - PB;-6.96694444
3815112760010100001;-38.15;AREMBEPE (A) - BA;-12.76333333
4604115890519000001;-46.05;ARINOS (C) - MG;-15.9
6296109940140100001;-62.96194444;ARIQUEMES (A) - RO;-9.94888889
4884121130525100001;-48.84027778;ARIRANHA (A) - SP;-21.13277778
2931100900015100001;-29.31666666;ARQ.SÃO PEDRO E SÃO PAULO (A) - RN;0.9
4200122960004100001;-42.0;ARRAIAL DO CABO (A) - RJ;-22.96666667
5912103580028100001;-59.12944444;AUTAZES (A) - AM;-3.58305556
4889123080654100001;-48.89861111;AVARÉ (A) - SP;-23.08277778
4890123080854000001;-48.9;AVARÉ (C) - SP;-23.08333333
4341122350507000001;-43.41666667;AVELAR (P.DO ALFERES) (C) - RJ;-22.35
4476104210025000001;-44.76666667;BACABAL (C) - MA;-4.21666667
4479104240028100001;-44.795;BACABAL (A) - MA;-4.24305556
5409131330242000001;-54.1;BAGE (C) - RS;-31.33333333
5401131340230100001;-54.01333333;BAGÉ (A) - RS;-31.34777778
4602107450254100001;-46.0275;BALSAS (A) - MA;-7.45527778
4603107530259000001;-46.03333333;BALSAS (C) - MA;-7.53333333
4600120030661000001;-46.0;BAMBUI (C) - MG;-20.03333333
4376121251126000001;-43.76666667;BARBACENA (C) - MG;-21.25
4376121211155100001;-43.76666667;BARBACENA (A) - MG;-21.21666667
3929107310409000001;-39.3;BARBALHA (C) - CE;-7.31666667
3927107300409100001;-39.27055556;BARBALHA (A) - CE;-7.30055556
6291100960040000001;-62.91666667;BARCELOS (C) - AM;-0.96666667
6292100980017100001;-62.92416667;BARCELOS (A) - AM;-0.98777778
4316111080401000001;-43.16666667;BARRA (C) - BA;-11.08333333
4313111080403100001;-43.13916667;BARRA (A) - BA;-11.08472222
4855122330544100001;-48.5575;BARRA BONITA (A) - SP;-22.33777778
4523105500153000001;-45.23333333;BARRA DO CORDA (C) - MA;-5.5
4523105500153100001;-45.23694444;BARRA DO CORDA (A) - MA;-5.50666667
4841124960667100001;-48.41638889;BARRA DO TURVO (A) - SP;-24.96305556
4500112140439000001;-45.0;BARREIRAS (C) - BA;-12.1499996185303
4501112140470100001;-45.01666667;BARREIRAS (A) - BA;-12.15
4970122290550100001;-49.7;BAURU (A) - SP;-22.3
4843101430010000001;-48.43333333;BELEM (C) - PA;-1.43333333
4843101410024100001;-48.43833333;BELÉM (A) - PA;-1.41027778
3921116080088100001;-39.21555556;BELMONTE (A) - BA;-16.08805556
4393119930915000001;-43.93333333;BELO HORIZONTE (C) - MG;-19.93333333
4396119880869100001;-43.96666666;BELO HORIZONTE (PAMPULHA) (A) - MG;-19.88333333
5495102630175000001;-54.95;BELTERRA (C) - PA;-2.63333333
7003104380065000001;-70.03333333;BENJAMIN CONSTANT (C) - AM;-4.38333333
5151129140640000001;-51.51666666;BENTO GONCALVES (C) - RS;-29.15
5153129160640100001;-51.53472221;BENTO GONÇALVES (A) - RS;-29.16722221
4026118530100000001;-40.26666667;BOA ESPERANCA (C) - ES;-18.53333333
6065002810090000001;-60.65;BOA VISTA (C) - RR;2.81666667
6733108770111100001;-67.33222222;BOCA DO ACRE (A) - AM;-8.77666667
4536119710695000001;-45.36666666;BOM DESPACHO (C) - MG;-19.71666666
5043128661047000001;-50.43333333;BOM JESUS (C) - RS;-28.66666667
4341113260439000001;-43.41666667;BOM JESUS DA LAPA (C) - BA;-13.26666667
4318113410440100001;-43.18416667;BOM JESUS DA LAPA (A) - BA;-13.41666667
4411109100331000001;-44.11666666;BOM JESUS DO PIAUI (C) - PI;-9.1
4432109080331100001;-44.32638889;BOM JESUS DO PIAUI (A) - PI;-9.08333333
4678101070033100001;-46.78277778;BRAGANÇA (A) - PA;-1.07861111
4792115781159100001;-47.92555556;BRASILIA (A) - DF;-15.78944444
4793115781159000001;-47.93333333;BRASILIA (C) - DF;-15.78333333
3647110420010100001;-36.47016667;BREJO GRANDE (A) - SE;-10.42967222
5048101680014000001;-50.48333333;BREVES (C) - PA;-1.68333333
4133114190470100001;-41.33888889;BRUMADO (A) - BA;-14.19833333
4644104320175100001;-46.44972222;BURITICUPÚ (A) - MA;-4.32055556
4365110720502100001;-43.65111111;BURITIRAMA (A) - BA;-10.72305556
4643115520894100001;-46.43555556;BURITIS (A) - MG;-15.52416667
3628107480436100001;-36.28638889;CABACEIRAS (A) - PB;-7.48333333
3933108510341000001;-39.33333333;CABROBO (C) - PE;-8.51666666
3931108500342100001;-39.31444444;CABROBÓ (A) - PE;-8.50361111
5083126810952100001;-50.83527778;CAÇADOR (A) - SC;-26.81944444
5346130540420100001;-53.4675;CAÇAPAVA DO SUL (A) - RS;-30.54777778
5768116040118000001;-57.68333333;CACERES (C) - MT;-16.05
5769116070116100001;-57.69277777;CÁCERES (A) - MT;-16.07444443
6143111440210100001;-61.43416667;CACOAL (A) - RO;-11.44583333
4248114060882000001;-42.48333333;CAETITE (C) - BA;-14.06666667
5181116960737100001;-51.8175;CAIAPÔNIA (A) - GO;-16.96666667
3708106450169100001;-37.08888889;CAICÓ (A) - RN;-6.45972222
3545105150017100001;-35.45416667;CALCANHAR (A) - RN;-5.16
4638121911150100001;-46.38277778;CALDAS (A) - MG;-21.91777778
4638121911150000001;-46.38333333;CALDAS(P. DE CALDAS) (C) - MG;-21.91666666
4179104280160000001;-41.8;CALDEIRAO (C) - PI;-4.28333333
5183130810090100001;-51.83472222;CAMAQUÃ (A) - RS;-30.81055556
3513106610136100001;-35.13472222;CAMARATUBA (A) - PB;-6.61083333
5013129040905000001;-50.13333333;CAMBARA DO SUL (C) - RS;-29.05
4195121560035100001;-41.95;CAMBUCÍ (A) - RJ;-21.56666667
4950102250023000001;-49.5;CAMETA (C) - PA;-2.25
4949102240022100001;-49.49305556;CAMETÁ (A) - PA;-2.24861111
3588107210547000001;-35.88333333;CAMPINA GRANDE (C) - PB;-7.21666667
3588107220547100001;-35.88888889;CAMPINA GRANDE (A) - PB;-7.22583333
4713123000661000001;-47.13333333;CAMPINAS (C) - SP;-23.0
4953119530555100001;-49.53333333;CAMPINA VERDE (A) - MG;-19.53333333
5104129680025000001;-51.05;CAMPO BOM (C) - RS;-29.68333333
5461120450530000001;-54.6166648864746;CAMPO GRANDE (C) - MS;-20.4500007629395
5459120450530100001;-54.6;CAMPO GRANDE (A) - MS;-20.45
5236124040616000001;-52.36666666;CAMPO MOURAO (C) - PR;-24.05
5783113780570100001;-57.83333333;CAMPO NOVO DOS PARECIS (A) - MT;-13.78333333
4133121750011000001;-41.33333333;CAMPOS (C) - RJ;-21.75
4134121700025100001;-41.35;CAMPOS (A) - RJ;-21.7
4559122751642000001;-45.6;CAMPOS DO JORDAO (C) - SP;-22.75
4560122751642100001;-45.60388889;CAMPOS DO JORDÃO (A) - SP;-22.75027778
5120127380946000001;-51.2;CAMPOS NOVOS (C) - SC;-27.38333333
4038107000583000001;-40.38333333;CAMPOS SALES (C) - CE;-7.0
4036107070572100001;-40.36305556;CAMPOS SALES (A) - CE;-7.07805556
5513115520749100001;-55.13555556;CAMPO VERDE (A) - MT;-15.5275
5250113500430000001;-52.5;CANARANA (C) - MT;-13.5
3895115660003000001;-38.95;CANAVIEIRAS (C) - BA;-15.66666667
5082129360830100001;-50.82744444;CANELA (A) - RS;-29.36879722
5270131390464100001;-52.7;CANGUÇU (A) - RS;-31.4
4297108110308100001;-42.97555554;CANTO DO BURITI (A) - PI;-8.11777777
4190120510843000001;-41.9;CAPARAÓ (C) - MG;-20.51666666
4238117700932100001;-42.38916667;CAPELINHA (A) - MG;-17.70527778
4954118710620000001;-49.55;CAPINOPOLIS (C) - MG;-18.71666667
470511734081100001;-47.0575;CAPITÃO POÇO (A) - PA;-1.73472221
6113001830094000001;-61.13333333;CARACARAI (C) - RR;1.83333333
4332109280523100001;-43.32444444;CARACOL (A) - PI;-9.28611111
4333109280522000001;-43.33333333;CARACOL (C) - PI;-9.28333333
4200120710399100001;-42.0;CARANGOLA (A) - MG;-20.71666667
4213119730615100001;-42.13722222;CARATINGA (A) - MG;-19.73583333
4215119790609000001;-42.15;CARATINGA (C) - MG;-19.8
3926117730002100001;-39.26666667;CARAVELAS (A) - BA;-17.73333333
3925117730002000001;-39.25;CARAVELAS (C) - BA;-17.73333333
4300117530736000001;-43.0;CARBONITA (C) - MG;-17.53333333
4376114280450000001;-43.76666666;CARINHANHA (C) - BA;-14.28333333
3774110390308100001;-37.74666667;CARIRA (A) - SE;-10.39888889
5579110002900100001;-55.79053333;CARLINDA (A) - MT;-10.00515
4259121930342000001;-42.6;CARMO (C) - RJ;-21.93333333
4745107330192100001;-47.45972222;CAROLINA (A) - MA;-7.33722222
4746107330192000001;-47.46666667;CAROLINA (C) - MA;-7.33333333
3596108290550100001;-35.96638889;CARUARU (A) - PE;-8.29527778
4707121770730100001;-47.075;CASA BRANCA (A) - SP;-21.77972222
5172119120516100001;-51.72083333;CASSILANDIA (A) - MS;-19.1225
4793101300065100001;-47.93083333;CASTANHAL (A) - PA;-1.30083333
4151105340286100001;-41.51194444;CASTELO DO PIAUÍ (A) - PI;-5.34861111
4999124781007100001;-49.99972222;CASTRO (A) - PR;-24.78944444
5000124781008000001;-50.0;CASTRO (C) - PR;-24.78333333
4795118180840000001;-47.95;CATALAO (C) - GO;-18.18333333
4792118150890100001;-47.92638889;CATALÃO (A) - GO;-18.15777778
4893121110570000001;-48.93333333;CATANDUVA (C) - SP;-21.11666666
4334104860103000001;-43.35;CAXIAS (C) - MA;-4.86666667
4334104820076100001;-43.34361111;CAXIAS (A) - MA;-4.82138889
5120129160759000001;-51.2;CAXIAS DO SUL (C) - RS;-29.16666667
4343119010652000001;-43.43333333;C. DO MATO DENTRO (C) - MG;-19.01666666
3565105650061000001;-35.65;CEARA MIRIM (C) - RN;-5.65
4561115300880100001;-45.61722222;CHAPADA GAÚCHA (A) - MG;-15.30055556
5260118800818100001;-52.60277778;CHAPADÃO DO SUL (A) - MS;-18.80222222
4335103740091100001;-43.35194444;CHAPADINHA (A) - MA;-3.74277778
4334103730103000001;-43.35;CHAPADINHA (C) - MA;-3.73333333
5263127080687000001;-52.63555555;CHAPECÓ (C) - SC;-27.08527777
5337133740026100001;-53.35694444;CHUÍ (A) - RS;-33.75
5293123370381100001;-52.93194444;CIDADE GAÚCHA (A) - PR;-23.37583333
3851111080145000001;-38.51666667;CIPO (C) - BA;-11.08333333
5234126410980100001;-52.34888889;CLEVELANDIA (A) - PR;-26.41722222
6313104080046000001;-63.13333333;COARI (C) - AM;-4.08333333
6314104090043100001;-63.145;COARI (A) - AM;-4.09777778
6208103830048000001;-62.08333333;CODAJAS (C) - AM;-3.83333333
4423106030179000001;-44.25;COLINAS (C) - MA;-6.03333333
4423106030179100001;-44.23333333;COLINAS (A) - MA;-6.03333333
5976113700591100001;-59.76277778;COMODORO (A) - MT;-13.70861111
4815119980568100001;-48.15;CONCEIÇÃO DAS ALAGOAS (A) - MG;-19.98333333
4926108260156000001;-49.26666666;CONCEICAO DO ARAGUAIA (C) - PA;-8.26666666
4927108250180100001;-49.27416667;CONCEIÇÃO DO ARAGUAIA (A) - PA;-8.25916667
3761111810014100001;-37.61611111;CONDE (A) - BA;-11.81166667
5156110650237100001;-51.56694444;CONFRESA (A) - MT;-10.65388889
4234122010505000001;-42.35;CORDEIRO (C) - RJ;-22.01666667
4325121560435000001;-43.25;CORONEL PACHECO (C) - MG;-21.56666666
4461113330549000001;-44.61666666;CORRENTINA (C) - BA;-13.33333333
5765119010130000001;-57.65;CORUMBA (C) - MS;-19.01666666
5763118990126100001;-57.6375;CORUMBÁ (A) - MS;-18.99666667
3628110120074100001;-36.28638889;CORURIPE (A) - AL;-10.12861111
5857109900261100001;-58.57194444;COTRIGUAÇÚ (A) - MT;-9.90611111
5473118510252100001;-54.73583333;COXIM (A) - MS;-18.51222222
4066105180291100001;-40.67;CRATEUS (A) - CE;-5.18611111
4066105160296000001;-40.66666666;CRATEUS (C) - CE;-5.16666666
4761116781202100001;-47.61166667;CRISTALINA (A) - GO;-16.78805556
5367128600432100001;-53.67361111;CRUZ ALTA (A) - RS;-28.60361111
5359128630472000001;-53.6;CRUZ ALTA (C) - RS;-28.63333333
3908112660225000001;-39.08333333;CRUZ DAS ALMAS (C) - BA;-12.66666667
3915112640225100001;-39.15;CRUZ DAS ALMAS (A) - BA;-12.65
7266107630170000001;-72.66666667;CRUZEIRO DO SUL (C) - AC;-7.63333333
7268107610220100001;-72.6811111;CRUZEIRO DO SUL (A) - AC;-7.61055555
3658106430226000001;-36.58333333;CRUZETA (C) - RN;-6.43333333
5611115550151000001;-56.10833333;CUIABA (C) - MT;-15.61972221
5609115610151100001;-56.1;CUIABÁ (A) - MT;-15.61666667
4922125440923100001;-49.22999999;CURITIBA (A) - PR;-25.4486111
4926125430923000001;-49.26666667;CURITIBA (C) - PR;-25.43333333
5060127280982100001;-50.60416667;CURITIBANOS (A) - SC;-27.28861111
4445118740670100001;-44.45361111;CURVELO (A) - MG;-18.74777778
4445118750672000001;-44.45;CURVELO (C) - MG;-18.75
4120110450637100001;-41.20722222;DELFINO (A) - BA;-10.45527778
5289122630362100001;-52.8902778625488;DIAMANTE DO NORTE (A) - PR;-22.6394443511963
4359118251296000001;-43.6;DIAMANTINA (C) - MG;-18.25
4364118231356100001;-43.64777778;DIAMANTINA (A) - MG;-18.23083333
5645114390286000001;-56.45;DIAMANTINO (C) - MT;-14.4
4684111590732100001;-46.84722222;DIANOPOLIS (A) - TO;-11.59416667
5363126280810100001;-53.63277778;DIONÍSIO CERQUEIRA (A) - SC;-26.28638889
4486120160788000001;-44.86666666;DIVINOPOLIS (C) - MG;-20.16666666
5309125690520100001;-53.09444444;DOIS VIZINHOS (A) - PR;-25.69472222
5381130990170100001;-53.81527777;DOM PEDRITO (A) - RS;-30.99249999
4559119480722100001;-45.59388889;DORES DO INDAIÁ (A) - MG;-19.48166667
5491122190469100001;-54.91138889;DOURADOS (A) - MS;-22.19388889
4368122790034100001;-43.68333333;ECOLOGIA AGRÍCOLA (A) - RJ;-22.8
4083118350300000001;-40.83333333;ECOPORANGA (C) - ES;-18.35
6986106660104000001;-69.86666667;EIRUNEPE (C) - AM;-6.66666667
5251130530427000001;-52.51666667;ENCRUZILHADA DO SUL (C) - RS;-30.53333333
6873111020217100001;-68.735;EPITACIOLANDIA (A) - AC;-11.02444444
5230127660765100001;-52.30638889;ERECHIM (A) - RS;-27.66027778
4225103890065100001;-42.23694444;ESPERANTINA (A) - PI;-3.90083333
4225103900087000001;-42.25;ESPERANTINA (C) - PI;-3.9
4284114900570100001;-42.84972222;ESPINOSA (A) - MG;-14.91
4284114910569000001;-42.85;ESPINOSA (C) - MG;-14.91666666
4741106650180100001;-47.41833333;ESTREITO (A) - MA;-6.65333333
3899110530432100001;-38.99777778;EUCLIDES DA CUNHA (A) - BA;-10.53666667
4811115901152100001;-48.11944443;FACULDADE DA TERRA DE BRASÍLIA (A) - DF;-15.90694444
7034108140163100001;-70.34305555;FEIJO (A) - AC;-8.14194444
3896112260231100001;-38.96777778;FEIRA DE SANTANA (A) - BA;-12.26472222
3896112180230000001;-38.96666667;FEIRA DE SANTANA (C) - BA;-12.18333333
3681106110324000001;-36.81666667;FLORANIA (C) - RN;-6.11666667
3859108610329100001;-38.59722222;FLORESTA (A) - PE;-8.61027778
4969107560185100001;-49.698055267334;FLORESTA DO ARAGUAIA (A) - PA;-7.56166648864746
4441119880753000001;-44.41666667;FLORESTAL (C) - MG;-19.88333333
4441119880742100001;-44.41694444;FLORESTAL (A) - MG;-19.88527778
4301106760123000001;-43.01666666;FLORIANO (C) - PI;-6.76666666
4301106760123100001;-43.01666667;FLORIANO (A) - PI;-6.76666667
4856127580001000001;-48.56666667;FLORIANOPOLIS (C) - SC;-27.58333333
4859127600001100001;-48.6;FLORIANÓPOLIS-SÃO JOSE (A) - SC;-27.6
6616102530055000001;-66.16666667;FONTE BOA (C) - AM;-2.53333333
4545120450873100001;-45.45;FORMIGA (A) - MG;-20.45
4733115530935000001;-47.33333333;FORMOSA (C) - GO;-15.53333333
4625114930840000001;-46.25;FORMOSO (C) - MG;-14.93333333
4960111880220100001;-49.60833333;FORMOSO DO ARAGUAIA (A) - TO;-11.98722222
3854103760041100001;-38.55;FORTALEZA (A) - CE;-3.76666667
3854103750026000001;-38.55;FORTALEZA (C) - CE;-3.75
4319122980045100001;-43.19055556;FORTE DE COPACABANA (A) - RJ;-22.98833333
5448125600321100001;-54.48416667;FOZ DO IGUAÇU (A) - PR;-25.60166667
4736120581026000001;-47.36666667;FRANCA (C) - SP;-20.58333333
4738120571026100001;-47.38;FRANCA (A) - SP;-20.58
5341127390490100001;-53.41277778;FREDERICO WESTPHALEN (A) - RS;-27.39555556
4893120030543000001;-48.93333333;FRUTAL (C) - MG;-20.03333333
3649108900823100001;-36.49472222;GARANHUNS (A) - PE;-8.90694444
3651108880822000001;-36.51666666;GARANHUNS (C) - PE;-8.88333333
5325113180379100001;-53.2575;GAUCHA DO NORTE (A) - MT;-13.18472222
5135126391018100001;-51.35444444;GENERAL CARNEIRO (A) - PR;-26.39861111
4534109870425100001;-45.34638889;GILBUÉS (A) - PI;-9.87472222
5650112190415000001;-56.5;GLEBA CELESTE (C) - MT;-12.2
4900115210650000001;-49.0;GOIANESIA (C) - GO;-15.2166662216187
4899115220667100001;-48.99027778;GOIANESIA (A) - GO;-15.22027778
4925116660741000001;-49.25;GOIANIA (C) - GO;-16.66666667
4922116640770100001;-49.22;GOIANIA (A) - GO;-16.64277778
5013115910512000001;-50.13333333;GOIAS (C) - GO;-15.91666666
5014115930512100001;-50.14138889;GOIÁS (A) - GO;-15.93916667
5302124180468100001;-53.02861111;GOIOÊRE (A) - PR;-24.185
4198118790263100001;-41.98638888;GOVERNADOR VALADARES (A) - MG;-18.79055555
4616105810230100001;-46.16194444;GRAJAÚ (A) - MA;-5.81611111
4274114200882100001;-42.74805556;GUANAMBI (A) - BA;-14.20805556
4294118780860100001;-42.94305556;GUANHÃES (A) - MG;-18.78666667
3900104280870000001;-39.0;GUARAMIRANGA (C) - CE;-4.28333333
3819104260038100001;-38.1975;GUARAMIRANGA (A) - CE;-4.26111111
5488109940320100001;-54.88333333;GUARANTÃ DO NORTE (A) - MT;-9.95
3954116730194000001;-39.55;GUARATINGA (C) - BA;-16.73333333
4702117800616100001;-47.025;GUARDA-MOR (A) - MG;-17.8
4646123430735000001;-46.46666667;GUARULHOS (C) - SP;-23.43333333
5376116340526100001;-53.76611111;GUIRATINGA (A) - MT;-16.34166667
4904111740287100001;-49.04972222;GURUPI (A) - TO;-11.74583333
6307107630072100001;-63.07166667;HUMAITA (A) - AM;-7.63555556
6919000610120000001;-69.2;IAUARETÊ (C) - AM;0.61666667
5018123770930100001;-50.18055556;IBAITI (A) - PR;-23.77388889
3771108500448100001;-37.71138889;IBIMIRIM (A) - PE;-8.50944444
4404120010814000001;-44.05;IBIRITE (C) - MG;-20.01666667
4407120031208100001;-44.07777778;IBIRITÉ (ROLA MOÇA) (A) - MG;-20.03138889
5311128640394000001;-53.11666667;IBIRUBA (C) - RS;-28.65
4879121850492100001;-48.8;IBITINGA (A) - SP;-21.85555556
4321112190430100001;-43.21333333;IBOTIRAMA (A) - BA;-12.19305556
5363123390385100001;-53.63472222;ICARAÍMA (A) - PR;-23.39027778
4218122830005000001;-42.18333333;IGUABA GRANDE (C) - RJ;-22.83333333
4754124700003100001;-47.55;IGUAPE (A) - SP;-24.7
4754124710002000001;-47.5499992370605;IGUAPE (C) - SP;-24.716667175293
3929106360217000001;-39.3;IGUATU (C) - CE;-6.36666666
3927106390233100001;-39.27027778;IGUATÚ (A) - CE;-6.39666667
4362102270008100001;-43.62388888;ILHA DE SANTANA (A) - MA;-2.27083332
3336116190005100001;-33.36999999;ILHA DE TRINDADE (A) - ES;-16.19416666
4832125490001100001;-48.32583333;ILHA DO MEL (A) - PR;-25.49444444
3915114640078100001;-39.15;ILHEUS (A) - BA;-14.65
